sector,urban,admin,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,draw_8,draw_9,draw_10,draw_11,draw_12,draw_13,draw_14,draw_15,draw_16,draw_17,draw_18,draw_19,draw_20,draw_21,draw_22,draw_23,draw_24,draw_25,draw_26,draw_27,draw_28,draw_29,draw_30,draw_31,draw_32,draw_33,draw_34,draw_35,draw_36,draw_37,draw_38,draw_39,draw_40,draw_41,draw_42,draw_43,draw_44,draw_45,draw_46,draw_47,draw_48,draw_49,draw_50,draw_51,draw_52,draw_53,draw_54,draw_55,draw_56,draw_57,draw_58,draw_59,draw_60,draw_61,draw_62,draw_63,draw_64,draw_65,draw_66,draw_67,draw_68,draw_69,draw_70,draw_71,draw_72,draw_73,draw_74,draw_75,draw_76,draw_77,draw_78,draw_79,draw_80,draw_81,draw_82,draw_83,draw_84,draw_85,draw_86,draw_87,draw_88,draw_89,draw_90,draw_91,draw_92,draw_93,draw_94,draw_95,draw_96,draw_97,draw_98,draw_99,draw_100
professional,rural,Birkelane,356828,616434,600753,396316,439328,450285,493845,419470,330224,503617,531197,442345,544746,363827,306158,450239,458785,465585,482501,380779,434573,318677,546934,635866,426717,470221,452948,364516,292135,411650,401436,434054,757926,405592,553579,339796,369645,475278,341548,396735,520079,446980,266964,470778,571300,453419,470866,525323,424121,436268,300228,365636,400728,334637,404296,431506,531807,778072,348188,586470,415694,453939,465322,464000,493397,539572,347514,458771,425159,557719,439302,372103,453876,369089,330410,542139,328124,603689,456995,381404,373869,435277,511825,478039,470187,301254,723491,824224,481746,295934,494562,380742,393165,454905,445595,530178,454558,579302,492204,796275
professional,rural,Bounkiling,421896,511234,274265,505136,381581,347354,410464,376123,401857,417838,469270,429437,478095,409838,543950,407121,427418,285963,549528,467541,531051,352350,319175,325451,469186,298801,580303,480966,521433,350098,301052,494939,560513,469433,415983,449328,534973,483673,372247,480616,338112,393547,582716,434529,403353,431901,482269,384149,394740,497052,416916,444241,357819,380464,461831,475849,422397,498667,340931,445542,435828,418756,518357,400180,387432,368766,620276,340253,411869,433293,345642,493182,354022,445404,504504,434415,564389,433838,679552,512679,407379,521175,419987,481066,355965,448173,415533,442391,482595,428784,564493,613552,526470,467249,568995,387566,629718,466009,436255,347802
professional,rural,Dagana,494413,389144,376154,359644,423918,458012,486713,430269,466759,339235,364263,428763,536875,307943,358178,471006,419570,392754,412719,408038,467765,364439,421422,387287,320670,383051,296070,443251,357222,364509,383290,297733,430479,401150,285163,374522,323675,408519,386493,373164,380533,446957,497478,408370,342665,285343,532996,332964,463356,394373,464433,417027,407630,349256,428096,376729,330254,506512,400896,448437,315239,372805,531840,339826,316467,382128,318377,437095,398817,443263,405768,250316,444594,431024,485952,437730,470775,328200,441772,422210,493557,245405,317685,425019,445932,362468,449677,374094,570718,428069,483591,454569,417283,375403,353242,323352,536997,376326,511191,335624
professional,rural,Diourbel,274675,322096,236350,277701,261657,244633,358802,300290,251315,383845,208015,229903,262357,243190,214123,326593,316937,249478,241162,247195,224700,267552,267284,203678,250277,287360,401385,245946,228826,286298,231319,286888,222434,258719,396703,296091,265190,207373,180984,247831,296467,354517,292940,387763,304122,247796,303257,291635,313701,236627,333896,316216,247131,363440,287623,250651,525990,310367,381687,314292,326374,313744,285182,174869,321762,330022,293121,311674,279905,329617,273399,244239,193187,174108,241518,333803,174343,222524,166814,310976,256478,233801,366067,219705,219272,394718,233735,185593,244823,273250,218204,283491,363610,242044,286542,257476,264296,188408,382418,272903
professional,rural,Fatick,484635,367249,405508,657235,431023,593745,426455,458198,511026,456386,457453,514320,536846,697379,519779,507193,405436,475992,432177,377924,474620,450581,590549,465969,524105,438553,327848,400814,383168,481069,597890,558298,459014,627376,352194,497876,576602,617939,579874,489445,477258,490779,461267,463925,467580,392324,535595,590123,457382,430519,540006,413738,456683,522835,582645,479584,706011,411774,525782,394502,554962,490508,522178,609295,557293,652505,540279,472214,462511,419851,625829,429195,485256,410852,500425,527847,680544,754411,355022,542849,335492,491226,475853,428344,503077,427958,698392,493654,539928,503741,571103,767467,557365,503396,487009,549724,431791,641395,527752,681409
professional,rural,Foundiougne,335009,315834,316904,404268,349600,415985,416093,424573,414636,332790,352328,341943,257871,452668,570292,383838,324741,581972,481324,351663,332263,306558,361997,355660,338408,373517,369716,371051,403527,313661,436485,351648,400396,491062,476560,354153,363670,504497,431297,391744,337020,337999,399595,349738,349598,446316,438204,296731,330306,480328,396990,516041,396446,297671,397585,429704,283178,340880,343994,325343,317468,418858,383007,307416,570546,462469,320591,409979,493148,543203,451099,390161,381638,276611,477985,367617,496186,399430,394995,336578,330529,526921,339445,425650,482346,264537,366063,353674,285821,286583,499064,497585,361505,288584,401243,356202,408454,502811,406237,487069
professional,rural,Gossas,543552,555353,757620,579153,496268,414652,712207,741741,601387,496426,451160,717055,613190,567492,406494,640452,897742,473191,438672,614315,333369,476184,570972,722596,536046,709485,486894,723696,502855,497975,390843,407654,617002,593640,651897,605183,440989,492080,537186,618622,550005,377163,611724,560947,548761,472614,487749,341457,552343,393461,856853,428560,354604,545067,486291,446997,436001,630159,490950,530520,461985,419070,674031,513933,407389,500669,444637,620112,353760,298294,404668,440285,371383,486168,679869,433548,541793,387097,647519,592413,467557,477175,407440,666253,410554,586522,463331,363671,425269,540217,330303,601011,705994,556497,810334,595013,557337,552673,550738,619156
professional,rural,Goudiry,462039,436003,344240,438909,492312,733719,479763,465857,517365,507442,331495,328893,463777,425646,526714,392531,399404,863459,368694,341056,468120,516536,291140,414262,476656,355960,545291,481368,489240,410237,333367,383364,418366,515177,550301,426577,345778,549426,633023,329438,394176,396775,543993,334370,379894,322876,348103,386424,369833,532823,335182,484317,421952,431461,379943,454326,443271,574333,649185,383278,473282,572152,350596,442649,466399,512560,674472,478620,403513,368953,436083,443613,402703,502870,281012,481060,506652,462106,398746,421613,286751,436593,575968,580913,510670,359254,380444,369695,603325,723518,430193,620360,407406,474182,391637,405891,450001,574729,487148,334726
professional,rural,Goudomp,470800,498051,441091,352510,480755,283208,338154,702170,379279,356001,669267,490263,553665,434746,537084,520503,587702,300767,344012,788011,327662,417541,427564,282141,303552,316334,455737,452587,528915,442228,577381,299980,330079,373201,504300,469140,628240,409077,436361,365678,538696,433792,386109,395721,303231,501994,400579,372901,367078,621572,480389,331275,399942,515564,408104,361996,529708,382797,697032,341824,640746,487610,292204,427399,495819,417893,494811,436845,472548,488111,798371,444415,476666,538870,418489,413091,387927,299618,520195,443359,379131,514115,477315,360760,415662,394316,457233,401674,401233,453831,694415,646593,599570,336817,452259,451064,349222,366577,381623,727817
professional,rural,Guinguineo,441000,479281,400998,454631,523218,527707,499443,601114,508800,569494,556849,525848,312201,591877,346838,440609,322348,298859,581029,533763,494867,397676,611331,449473,619239,559520,474109,426292,454141,378175,358246,477355,510947,319929,537031,599823,502073,543911,558990,396569,367637,571053,414919,474117,550971,568177,350216,451606,465916,574729,499697,461083,444623,462365,665584,451878,520239,566683,474438,514132,573104,396997,577381,529495,384079,581538,429386,437374,423044,504848,358906,489997,534431,454524,454811,547696,434372,463331,400806,356520,451595,434633,568490,440115,683119,521721,484006,577148,561346,390371,532714,488128,420613,381168,384859,716221,431584,356975,575901,449146
professional,rural,Kaffrine,581775,374476,327675,340785,322585,341345,458793,381448,237513,415114,458729,382964,323035,352766,415903,208269,302250,388356,394036,339732,428558,307573,426370,342155,269205,358630,422860,312950,399946,425283,481269,459218,343492,416736,315644,324625,450517,401912,299993,439033,280302,447899,412276,257563,283630,519733,465211,545869,377767,349525,276640,299638,500682,261693,351878,707981,387519,549424,401373,336718,343520,324314,483205,466404,422227,429044,359974,381220,318355,376836,433835,387866,385732,411378,310541,342888,366750,370750,341885,396278,418520,385322,411635,448029,518338,320166,427337,447038,406148,481137,436594,335790,362744,357254,347297,531695,430809,395836,482257,449423
professional,rural,Kanel,395755,275392,391278,474467,220379,305422,289361,349313,420266,357726,575307,527564,343272,364326,392684,241629,566493,299399,398208,255228,384305,303768,335040,353686,525015,439091,362903,460618,309441,242933,344799,395609,340154,270691,280591,492659,335077,474560,480783,345735,422312,371125,330684,314731,421419,504769,302831,366586,459275,206134,329237,392762,311058,246221,339161,313784,461730,316531,313909,450875,216644,342312,400579,474903,329655,390967,318966,356552,307795,448202,391489,226403,298838,333984,448490,409815,324106,479538,337329,327810,317120,274316,455178,323673,462534,313179,320746,483618,371147,318875,352029,278001,279814,381168,268695,370663,382231,390929,362431,281677
professional,rural,Kaolack,413056,543322,359604,390356,399956,580530,425346,484015,431478,471848,357956,627357,470923,422666,531301,583921,446982,482836,419905,501276,466974,324706,467334,492835,456312,538052,476192,434135,419834,373421,460549,446235,435791,398795,428643,423464,464500,378399,440676,368516,548294,386099,485605,533594,467689,467232,443153,481357,485911,401059,501870,489308,409468,339858,440992,462976,549172,537955,494275,488329,512909,440848,377681,445659,375616,413774,512396,456421,593606,445463,435237,426311,358417,340929,454557,454684,640655,469876,389015,386527,392194,271781,433563,507321,439412,549581,353863,378117,362012,383463,359095,469773,446803,472066,347799,414730,432454,488026,386579,346800
professional,rural,Kebemer,477504,467251,663711,381998,507342,463046,606846,606351,418140,422058,493822,884768,619614,465176,639555,480182,633464,429478,459125,406091,586385,536878,528462,470631,490447,459387,506701,671467,476121,461402,565194,601116,483108,485552,562267,508187,570178,494894,475272,456156,528564,681552,453063,496728,668287,675207,435253,614600,633263,424695,379512,390422,649072,556701,522880,603825,511649,506137,586255,766051,391807,581105,361253,473765,595376,573698,522179,458470,564937,531430,423878,470005,623469,417686,436700,449097,539806,609542,628642,639646,582571,442284,515256,547223,555633,470847,432633,463319,552173,441838,368028,429080,409645,520240,512417,809245,443158,553697,469190,428508
professional,rural,Kedougou,457712,530405,530420,545657,492662,817127,496973,553165,780114,622373,489481,532075,501474,550624,530468,713923,750458,556545,662496,686497,757022,550193,484754,465943,763829,547778,657374,607280,535397,595493,407140,503899,737323,610053,521484,514478,936032,625640,819963,629655,683750,490903,470382,553878,560996,697643,909305,416251,522626,613899,823723,765534,645861,564380,597136,529389,541781,606333,589226,651372,613287,631636,573039,686559,470999,504530,779924,460369,634142,680416,720829,643567,772702,1017129,647966,616770,473690,712026,656364,654714,649715,594525,763088,459945,530295,658906,689610,691678,628443,434249,481197,936969,698490,761550,820069,531602,634890,585627,610546,511864
professional,rural,Kolda,481616,457626,390272,429089,484207,376239,351657,482185,468918,647370,452765,458630,619381,470765,454084,452337,464028,428995,471223,405549,521237,362180,355059,499072,399686,398390,440040,496253,513375,546452,357368,488927,409208,455486,471114,557850,644674,587406,466182,616089,476599,478429,419002,522632,379599,312953,581721,425334,556751,542022,426360,430428,400663,454461,411867,615347,470036,509915,626048,463557,486740,645252,401081,446619,614166,481994,403067,652400,426620,509482,507708,431225,494118,359516,548759,637269,414503,357305,504161,521938,596740,461969,631427,416805,413610,534464,513066,712363,524930,650062,504391,531773,409116,543968,526768,495195,454932,527013,565187,322025
professional,rural,Koungheul,382018,271207,412268,558239,488662,322973,371636,338561,451242,359815,402534,320016,338156,404875,400178,341189,365954,526186,384019,351598,268428,318161,531922,410578,365388,366669,417212,431757,313695,281759,374959,312659,495794,360461,463033,323887,422617,405051,455275,357082,334865,366072,254809,267732,430283,423976,435179,368632,338320,423333,440746,397622,465539,423488,344486,369012,450081,310179,275307,323850,338858,338369,311730,348267,408384,400057,284700,356076,349121,359699,533541,302751,317232,436457,432020,392206,353109,392680,422606,378810,366085,487897,325834,301477,402761,471117,373654,265976,377326,350221,372004,320394,231536,256731,262933,406457,217620,329056,328116,347334
professional,rural,Koupentoum,311384,347488,529107,572556,383741,502145,218248,270315,417668,278440,348682,498152,419506,485970,516477,306533,401906,389298,525140,373253,296870,341129,394666,341498,428607,348734,340356,461780,328901,602798,384497,309913,305538,323716,207252,344418,389777,312743,607129,350241,235075,377826,374106,434212,321374,374386,486330,323816,294830,489046,295979,356409,491437,272000,295336,411747,366042,447099,419358,322962,477096,379984,267525,369694,155420,378450,351668,349835,464509,332082,272853,343866,260016,369748,422393,428581,543226,387631,380615,312982,347567,403037,831763,300810,271398,415985,365431,378308,390082,202161,215931,444304,232836,369499,308814,380105,290450,489863,345914,376073
professional,rural,Linguere,615481,375565,495609,589069,456915,282260,469276,396108,687152,615835,427772,404254,391514,444525,429908,344040,463970,479001,360013,391635,546054,472607,406816,417242,320790,492262,507175,473433,442309,372329,446486,508013,443396,399738,382425,606257,407397,426210,483727,420886,474758,630431,456891,481402,468890,397308,509336,625275,350114,445288,437903,435241,377804,488981,487905,471526,546050,391665,495775,596754,554134,454890,455207,507933,510065,578618,469909,538067,407236,387153,601660,547443,421350,571947,397596,458923,445570,411059,513176,427712,370877,539135,454911,433391,513921,506195,514986,363491,592193,418163,925719,360629,553162,311585,531178,609249,412447,500327,453971,276823
professional,rural,Louga,647847,564728,427006,802408,430873,551355,496288,316307,407450,552813,528950,407509,413886,337997,546947,482581,482167,495518,430063,523930,492103,591785,563681,550872,487653,428114,438986,414452,363318,682557,425635,417602,407819,623938,454025,546865,577282,622236,563500,488031,530427,405129,418263,475855,572346,474546,612733,453676,463552,618888,596855,533960,466388,764741,714411,464713,538369,452940,720509,682014,514060,434294,576527,397427,587595,490534,402475,284948,675676,419277,419765,410268,476466,586988,605227,442745,338205,484739,494659,350757,608977,571843,443198,428766,510514,524980,484006,441422,532820,437248,537430,647946,622628,516156,351991,648903,471145,708374,427728,371427
professional,rural,M.backe,256894,339811,240412,290628,242692,269211,335905,302754,285767,270828,324727,308633,314142,320617,402555,292900,250028,346707,313913,255451,313060,202568,269868,211568,315220,266440,374234,293810,339028,305609,331605,260422,315100,288698,330047,259482,318048,302441,222856,302534,281378,301509,283785,253359,323884,359838,251665,263191,302096,294604,244652,219696,305410,294172,146554,265760,317753,326470,369430,263378,267968,289819,285474,252199,328064,279836,233965,328561,285574,344495,296048,204663,253385,327194,315418,255638,359816,335243,272187,235011,264634,323301,269647,341909,278493,276455,312607,284737,275655,229124,313214,347244,375425,267655,247822,259612,287988,277798,265362,248587
professional,rural,M.bour,404438,481273,367935,416098,549137,474524,541655,442677,374577,497553,431150,531903,480540,397239,592587,447633,394158,372338,483962,315400,429832,390505,459476,424660,327239,438190,339673,457345,503590,372059,532101,395957,470717,471398,449842,453581,418365,517023,460309,416563,543831,425473,374705,389323,410690,495200,477521,492602,443210,344909,392062,380696,426291,470672,516273,350247,465304,529246,488658,355220,407888,429342,614230,372360,491737,433343,575650,468016,421589,413395,594018,488841,360578,477964,574040,652959,423683,452447,463436,569298,413504,422539,484108,356517,510310,410378,434188,615481,379054,412572,579735,572239,519817,413809,284457,555794,427155,326746,345044,397892
professional,rural,Malem.Hoddar,407181,311362,327334,440331,383859,281271,277483,391709,236647,300392,695543,368027,352588,433245,574442,322135,389980,500652,334003,231500,295917,420604,433998,333392,583802,351609,979546,615512,382345,483684,561993,466473,444669,394330,333587,408364,408994,352506,402561,347303,356072,533124,556749,465346,485237,342172,653227,484814,417775,510549,445932,314862,299364,328064,455664,413372,270758,401642,255952,409205,458859,342154,306007,432657,361622,423716,547742,403184,334941,767204,535542,332731,452969,293012,504088,360150,380730,361721,494100,425220,529972,517642,403633,448546,592618,444606,347065,335690,440487,483423,352552,400268,547814,488755,341827,250090,385363,328209,579784,334661
professional,rural,Matam,656695,636522,504187,617097,310354,411287,490860,491579,591459,382430,370421,512858,470152,449177,550083,428677,555841,456801,458982,361470,771380,327194,446210,489435,350780,436923,566363,476323,419474,417810,401929,490626,434065,421310,545657,669813,615854,483582,544314,334063,367212,429034,508452,384089,380846,433113,604500,499771,616897,362649,380730,530960,632508,404578,559004,519292,521963,497867,459048,378452,618147,456772,435821,519663,548538,424199,456410,599096,504723,402116,538969,418868,591240,555306,654850,511682,512110,473102,608300,391453,454063,533705,317367,417940,673391,509220,536002,495655,347715,524230,570726,486746,593320,379519,427802,635138,448179,521651,684279,493460
