HHID,IWTime,SN,Age,Gender,M_Status,Class,S_Name,Occupation,livedOutside,Address,WhenMove,BirthPlace,MoveHereYear,Caste
2611081,0:05,2,35,0,1,12,0,2,1,F027,2078-02,N64,2046-11,1
2611083,0:06,1,36,1,1,12,0,5,0,0,-1,N68,2070-08,1
2611083,0:06,2,49,0,1,10,0,5,1,0,-1,N65,2070-08,1
2611083,0:06,3,6,0,0,KG,PII,4,0,0,-1,0,-1,1
2611084,0:08,5,4,1,0,PG,PII,4,1,0,-1,F091,2077-04,1
2611084,0:08,2,41,1,1,0,0,2,1,0,-1,N63,2077-04,1
2611084,0:08,3,9,1,0,2,PII,4,1,0,-1,N63,2077-04,1
2611084,0:08,1,61,0,1,7,0,2,1,0,-1,N63,2077-04,1
2611084,0:08,4,6,0,0,NS,PII,4,1,0,-1,F091,2077-04,1
2611085,0:09,2,50,1,1,0,0,5,0,0,-1,N56,2045-02,1
2611085,0:09,1,79,0,1,0,0,5,0,0,-1,N65,2016-11,1
2611085,0:09,3,26,0,1,8,0,1,0,0,-1,0,-1,1
2611085,0:09,6,18,0,0,9,PII,4,0,0,-1,0,-1,1
2611085,0:09,4,23,1,1,10,0,6,0,0,-1,0,-1,1
2611085,0:09,5,4,1,0,NS,PII,4,0,0,-1,0,-1,1
2611086,0:06,1,34,1,1,5,0,5,0,0,-1,N56,2060-09,5
2611086,0:06,2,38,0,1,5,0,2,1,F966,2065-03,0,-1,5
2611086,0:06,4,14,1,0,9,PII,4,0,0,-1,0,-1,5
2611086,0:06,3,17,0,0,10,PII,4,0,0,-1,0,-1,5
2611087,0:04,5,7,1,0,3,PII,4,0,0,-1,0,-1,5
2611087,0:04,2,42,1,1,5,0,5,0,0,-1,N78,2052-03,5
2611087,0:04,4,28,0,1,9,0,1,1,0,-1,N99,2070-04,1
2611087,0:04,1,43,0,1,9,0,5,1,0,-1,0,-1,5
2611087,0:04,3,26,1,1,12,PII,4,0,0,-1,0,-1,5
2611088,0:05,4,64,1,1,0,0,5,0,N56,-1,N56,2032-03,5
2611088,0:05,3,74,0,1,0,0,5,0,N56,-1,N56,2016-04,5
2611088,0:05,5,12,1,0,7,PII,4,0,0,-1,0,-1,5
2611088,0:05,2,30,1,1,7,0,5,0,N56,-1,N78,2066-01,5
2611088,0:05,1,45,0,1,9,0,5,0,N56,-1,0,-1,5
2611088,0:05,6,6,0,0,KG,PII,4,0,0,-1,0,-1,5
2611089,0:03,1,42,1,1,0,0,6,0,0,-1,0,-1,5
2611089,0:03,2,46,0,1,5,0,2,1,F966,2078-08,0,-1,5
2611089,0:03,4,16,1,0,11,PII,4,0,0,-1,0,-1,5
2611089,0:03,3,20,0,0,12,0,2,0,0,-1,0,-1,5
2611090,0:09,13,1,0,0,0,0,0,0,0,-1,0,-1,5
2611090,0:09,11,3,1,0,PG,PII,4,0,0,-1,0,-1,5
2611090,0:09,6,35,1,1,0,0,5,0,0,-1,N56,2059-08,5
2611090,0:09,4,55,1,1,0,0,5,0,0,-1,N56,2037-05,5
2611090,0:09,3,58,0,1,0,0,5,0,0,-1,0,-1,5
2611090,0:09,12,90,1,3,0,0,0,0,0,-1,0,-1,5
2611090,0:09,5,40,0,1,2,0,5,1,0,-1,0,-1,5
2611090,0:09,1,33,0,1,5,0,2,1,0,-1,0,-1,5
2611090,0:09,14,13,1,0,6,PII,4,0,0,-1,0,-1,5
2611090,0:09,10,14,0,0,7,PII,4,0,0,-1,0,-1,5
2611090,0:09,2,19,1,1,7,0,6,0,0,-1,N91,2076-03,5
2611090,0:09,7,35,0,1,8,0,2,1,F971,2078-12,0,-1,5
2611090,0:09,9,18,1,0,10,PII,4,0,0,-1,0,-1,5
2611090,0:09,8,29,1,1,10,0,5,0,0,-1,0,-1,5
2611091,0:04,1,45,0,1,8,0,5,0,0,-1,0,-1,5
2611091,0:04,2,37,1,1,9,0,5,0,0,-1,0,-1,5
2611091,0:04,3,19,0,0,11,PII,4,0,0,-1,0,-1,5
2611091,0:04,4,5,0,0,KG,PII,4,0,0,-1,0,-1,5
2611092,0:06,1,60,1,3,0,0,5,0,0,-1,0,-1,5
2611092,0:06,3,25,1,1,8,0,6,1,0,-1,N56,2072-06,5
2611092,0:06,2,26,0,1,10,0,5,1,0,-1,0,-1,5
2611092,0:06,4,5,0,0,NS,PII,4,0,0,-1,0,-1,5
2611093,0:03,4,1,1,0,0,0,0,0,0,-1,0,-1,5
2611093,0:03,3,12,1,0,4,PII,4,0,0,-1,0,-1,5
2611093,0:03,1,27,1,1,9,0,6,0,0,-1,N78,2052-10,5
2611093,0:03,2,31,0,1,9,0,5,0,0,-1,0,-1,5
2611094,0:07,5,2,1,0,0,0,0,0,0,-1,0,-1,5
2611094,0:07,1,53,1,1,0,0,5,0,0,-1,0,-1,5
2611094,0:07,2,55,0,1,8,0,5,0,0,-1,0,-1,5
2611094,0:07,4,18,1,1,9,0,6,0,0,-1,N78,2077-11,5
2611094,0:07,3,30,0,1,9,0,2,1,0,-1,0,-1,5
2611095,0:09,8,1,1,0,0,0,0,0,N56,-1,0,-1,5
2611095,0:09,6,12,0,0,5,PII,4,0,N56,-1,0,-1,5
2611095,0:09,3,35,1,0,8,0,5,0,N56,-1,N56,2065-02,5
2611095,0:09,2,28,1,1,10,0,5,0,N56,-1,N78,2065-02,5
2611095,0:09,4,34,0,1,10,0,5,1,N56,-1,N56,2065-02,5
2611095,0:09,1,38,0,1,10,0,5,1,N56,-1,0,-1,5
2611095,0:09,5,21,1,1,12,0,5,0,N56,-1,N78,2074-01,5
2611095,0:09,7,5,0,0,KG,PII,4,0,0,-1,0,-1,5
2611096,0:06,3,10,1,0,4,PII,4,0,0,-1,0,-1,5
2611096,0:06,2,34,1,1,5,0,5,0,0,-1,N78,2063-02,5
2611096,0:06,1,41,0,1,7,0,2,1,F974,2055,0,-1,5
2611096,0:06,4,16,1,0,9,PII,4,0,0,-1,0,-1,5
2611097,0:09,1,41,0,1,7,0,5,1,0,-1,0,-1,5
2611097,0:09,3,14,0,0,8,PII,4,0,0,-1,0,-1,5
2611097,0:09,2,32,1,1,8,0,5,0,0,-1,0,-1,5
2611098,0:07,4,10,0,0,3,PII,4,0,0,-1,0,-1,5
2611098,0:07,1,31,1,1,6,0,5,0,0,-1,0,-1,5
2611098,0:07,2,36,0,1,6,0,5,1,0,-1,0,-1,5
2611098,0:07,3,14,1,0,10,PII,4,0,0,-1,0,-1,5
2611099,0:16,3,1,0,0,0,0,0,0,0,-1,0,-1,5
2611099,0:16,5,38,1,1,0,0,3,0,0,-1,N78,2055,5
2611099,0:16,7,18,0,1,4,0,2,0,0,-1,0,-1,5
2611099,0:16,4,40,0,1,5,0,0,0,0,-1,0,-1,5
2611099,0:16,8,15,1,1,9,PII,4,0,0,-1,0,-1,5
2611099,0:16,2,18,1,1,10,0,5,0,0,-1,0,-1,5
2611099,0:16,6,20,1,0,10,0,0,0,0,-1,0,-1,5
2611099,0:16,1,22,0,1,10,0,3,0,0,-1,0,-1,5
2611100,0:05,2,67,1,3,0,0,6,0,0,-1,N78,2034-05,5
2611100,0:05,5,7,0,0,3,PII,4,0,0,-1,0,-1,5
2611100,0:05,4,13,1,0,7,PII,4,0,0,-1,0,-1,5
2611100,0:05,3,30,1,1,8,0,6,0,0,-1,N78,2064-11,5
2611100,0:05,1,33,0,1,10,0,2,1,0,-1,0,-1,5
2611101,0:07,1,42,1,1,0,0,5,0,0,-1,N56,2048-11,5
2611101,0:07,2,45,0,1,5,0,2,0,0,-1,0,-1,5
2611101,0:07,3,18,0,0,9,0,0,0,0,-1,0,-1,5
2611102,0:09,2,40,1,1,0,0,6,0,N56,-1,N78,2052-06,5
2611102,0:09,3,75,1,0,0,0,0,0,N56,-1,N78,2032-06,5
2611102,0:09,4,18,0,0,10,0,0,0,0,-1,0,-1,5
2611102,0:09,1,46,0,1,10,0,5,0,0,-1,0,-1,5
2611103,0:06,4,48,1,1,0,0,5,0,0,-1,0,-1,5
2611103,0:06,3,62,0,1,0,0,5,0,0,-1,0,-1,5
2611103,0:06,2,25,0,1,9,0,1,0,0,-1,0,-1,5
2611103,0:06,1,22,1,1,11,0,6,0,0,-1,0,-1,5
2611103,0:06,5,22,1,0,10,0,5,0,0,-1,0,-1,5
2611103,0:06,6,4,1,0,NS,PII,4,0,0,-1,0,-1,5
2611104,0:07,1,26,1,1,8,0,5,0,0,-1,N78,2069-12,3
2611104,0:07,2,29,0,1,10,0,2,1,0,-1,0,-1,3
2611104,0:07,3,7,0,0,KG,PII,4,0,0,-1,0,-1,3
2611105,0:07,1,40,1,3,0,0,5,0,0,-1,N78,2045-08,3
2611105,0:07,4,2,0,0,0,0,0,0,0,-1,0,-1,3
2611105,0:07,2,18,1,1,8,0,6,0,0,-1,N56,2076-01,3
2611105,0:07,3,25,0,1,9,0,2,1,F974,2076-10,0,-1,3
2611106,0:05,1,35,1,3,0,0,5,0,0,-1,N56,2060-10,3
2611106,0:05,3,9,0,0,5,PII,4,0,0,-1,0,-1,3
2611106,0:05,2,14,1,0,7,PII,4,0,0,-1,0,-1,3
2611109,0:12,5,70,1,3,0,0,0,0,0,-1,N78,2042-08,6
2611109,0:12,1,35,0,1,4,0,3,0,0,-1,0,-1,6
2611109,0:12,3,10,1,0,5,PII,4,0,0,-1,0,-1,6
2611109,0:12,2,30,1,1,5,0,6,0,0,-1,N64,2068-11,6
2611109,0:12,4,4,1,0,NS,PII,4,0,0,-1,0,-1,6
2611110,0:05,3,11,0,0,3,PII,4,0,0,-1,0,-1,3
2611110,0:05,1,28,1,1,4,0,5,0,0,-1,0,-1,3
2611110,0:05,2,29,0,1,7,0,3,1,0,-1,0,-1,3
2611110,0:05,4,8,0,0,KG,PII,4,0,0,-1,0,-1,3
2611110,0:05,5,4,0,0,NS,PII,4,0,0,-1,0,-1,3
2611111,0:11,1,33,1,1,0,0,5,0,0,-1,N56,2064-03,3
2611111,0:11,4,10,0,0,3,PII,4,0,0,-1,0,-1,3
2611111,0:11,2,33,0,0,4,0,0,1,0,-1,0,-1,3
2611111,0:11,3,14,0,0,9,PII,4,0,0,-1,0,-1,3
2611111,0:11,5,7,1,0,NS,PII,4,0,0,-1,0,-1,3
2611114,0:11,5,2,1,0,0,0,0,0,0,-1,0,-1,6
2611114,0:11,2,44,1,1,0,0,5,0,0,-1,0,-1,6
2611114,0:11,1,47,0,1,0,0,3,1,0,-1,N56,2074-03,6
2611114,0:11,4,18,1,1,8,0,6,0,0,-1,N56,2075-10,6
2611114,0:11,3,22,0,1,10,0,3,0,0,-1,N56,2074-03,6
2611114,0:11,6,18,0,0,12,0,2,0,0,-1,N56,2074-03,6
2611115,0:10,7,80,1,1,0,0,5,0,0,-1,N78,2026,6
2611115,0:10,6,82,0,1,0,0,5,0,0,-1,N78,2026,6
2611115,0:10,5,11,1,0,5,PII,4,0,0,-1,0,-1,6
2611115,0:10,1,36,1,1,5,0,5,1,0,-1,0,-1,6
2611115,0:10,8,18,0,0,7,0,3,0,0,-1,N64,2061-06,6
2611115,0:10,4,14,0,0,9,PII,4,0,0,-1,0,-1,6
2611115,0:10,2,37,0,1,9,0,3,0,0,-1,0,-1,6
2611115,0:10,3,16,1,0,10,PII,4,0,0,-1,0,-1,6
2611117,0:09,1,44,1,1,0,0,5,1,0,-1,F091,2052,3
2611117,0:09,2,54,0,1,4,0,1,0,0,-1,0,-1,3
2611117,0:09,3,19,0,0,12,PII,4,0,0,-1,0,-1,3
2611117,0:09,4,22,1,0,12,PII,4,0,0,-1,0,-1,3
2611118,0:04,1,56,1,1,0,0,5,1,0,-1,N56,2041-01,3
2611118,0:04,2,61,0,1,0,0,5,1,0,-1,N62,2021-06,3
2611119,0:24,9,1,0,0,0,0,0,0,0,-1,0,-1,3
2611119,0:24,1,73,0,1,0,0,5,1,0,-1,N62,2030-04,3
2611119,0:24,11,9,1,0,2,PII,4,0,0,-1,0,-1,3
2611119,0:24,2,65,1,1,4,0,5,1,0,-1,N65,2023,3
2611119,0:24,5,14,1,0,7,PII,4,0,N01,2065-08,N01,2067-01,3
2611119,0:24,10,29,0,2,10,0,2,1,F971,2071-08,0,-1,3
2611119,0:24,4,36,1,1,12,0,2,1,N01,2062-07,N85,2064-08,3
2611119,0:24,3,41,0,1,16,0,2,1,N01,2057-12,0,-1,3
2611119,0:24,7,34,0,1,16,0,2,0,N12,2071-01,0,-1,3
2611119,0:24,6,4,0,0,NS,PII,4,0,N01,2075-05,0,-1,3
2611119,0:24,8,27,1,1,14,0,6,0,0,-1,N56,2076-08,3
